pdf_index,ref,title,introduction
pdf1628.pdf,https://www.cs.cornell.edu/courses/cs6740/2010sp/guides/lec05.pdf,"An in-depth read about the Robertson-Sparck-Jones (RSJ) model, with de...",#L3.3 Robertson-Sparck-Jones (RSJ) model and Binary Independence Model
pdf1629.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/tf-idf-weighting-1.html,A refresh on the concept of TF-IDF weighting and a practice example to...,#L3.1 A Refresh on TF-IDF Weighting
pdf1630.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/okapi-bm25-a-non-binary-model-1.html,#L3.2 Alternative explanation of BM25 model,Okapi BM25: a non-binary model
pdf1631.pdf,https://en.wikipedia.org/wiki/PageRank,#L3.1 PageRank: Example of a search model used for IR,PageRank
pdf1632.pdf,https://dl.acm.org/doi/abs/10.1145/564376.564387,document generation - language models,No Preview Available
pdf1633.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/language-models-for-information-retrieval-1.html,More notes on Language models for IR,No Preview Available
pdf1634.pdf,https://www.cs.cornell.edu/courses/cs6740/2010sp/guides/lec05.pdf,"#L3.2 A thorough deep-dive into the Robertson-Sparck Jones Model, incl...",No Preview Available
pdf1635.pdf,http://mlwiki.org/index.php/Probabilistic_Retrieval_Model,#L3.1 A condensed but helpful overview of probabilistic retrieval mode...,No Preview Available
pdf1636.pdf,https://www.researchgate.net/publication/327249698_Robertson-Sparck-Jones_Probabilistic_Model_Tutorial,#L3.2 An introduction of Robertson-Spärck-Jones (RSJ) model,Robertson-Spärck-Jones Probabilistic Model Tutorial
pdf1637.pdf,https://en.wikipedia.org/wiki/Relevance_(information_retrieval),#L3.1 A wikipedia page that explains Relevance in Information Retrieva...,Relevance (information retrieval)
pdf1638.pdf,https://stats.stackexchange.com/questions/434749/maximum-likelihood-as-minimizing-the-dissimilarity-between-the-empirical-distriu,A proof of maximum likelihood can be considered as minimizing the diss...,"Intuition:

With this said, I believe we can think of using the KL divergence for maximizing the likelihood as a way of making the predicted distribution (pmodel(X,θ))
(
���
���
���
���
���..."
pdf1639.pdf,https://math.stackexchange.com/questions/610165/prove-that-the-bm25-scoring-function-is-probabilistic,a good explanation of BM25 score #L3.2,"no. of documents which contain term qitotal no. of documents
no. of documents which contain term 
���
���
total no. of documents
is the probability that a single document, sampled uniformly fr..."
pdf1640.pdf,https://arxiv.org/abs/0705.1161,About Robertson-Spärck Jones model in #L3.2,A simple new derivation within the Robertson-Spärck Jones probabilistic model
pdf1641.pdf,https://en.wikipedia.org/wiki/Probabilistic_relevance_model,About Robertson-Sparck Jones Model in #L3.2,Probabilistic relevance model
pdf1642.pdf,https://www.researchgate.net/publication/327249698_Robertson-Sparck-Jones_Probabilistic_Model_Tutorial,#L3.2 Robertson-Spärck-Jones Probabilistic Model Tutorial,Robertson-Spärck-Jones Probabilistic Model Tutorial
pdf1643.pdf,https://www.cl.cam.ac.uk/teaching/1718/InfoRtrv/slides/lecture5-language-models.pdf,A much detailed slide from Cambridge on Language Modeling in Informati...,No Preview Available
pdf1644.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/probability-estimates-in-practice-1.html,Explains the Croft and Harper RSJ model. #L3.2,No Preview Available
pdf1645.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/relevance-feedback-and-pseudo-relevance-feedback-1.html,#L4.2 Another example - Involve the user directly in the feedback proc...,Relevance feedback and pseudo relevance feedback
pdf1646.pdf,https://en.wikipedia.org/wiki/Query_likelihood_model,The article goes over the query likelihood model. #L3.1,No Preview Available
pdf1647.pdf,http://www-personal.umich.edu/~qmei/pub/sigir07-poisson.pdf,#L4.1 Query generation using Poisson distribution,No Preview Available
pdf1648.pdf,http://www.cs.cornell.edu/courses/cs630/2006sp/guides/lec8.hp.pdf,#L3.2 RSJ Model,"Review of Probabilistic Retrieval models
1.2.1 Classic Probabilistic Retrieval: scoring by P(R=y|D=d)
Scoring functions for classic probabilistic retrieval were derived from P(R=y|D=d) where R an..."
pdf1650.pdf,https://www.nintex.com/process-automation/document-generation/learn/what-is-document-generation/,Introduction to document generation #L3.2,Understanding document generation
pdf1651.pdf,https://medium.com/analytics-vidhya/nlp-lecture-series-from-basic-to-advance-level-additional-content-1c1e51c9f936,Introduction to Probability of Relevance #L3.1,Probability of relevance
pdf1652.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/estimating-the-query-generation-probability-1.html,#L3.1 Estimating the query generation probability using Maximum Likeli...,The probability of producing the query given the LM  of document using maximum likelihood estimation ( MLE )
pdf1653.pdf,https://towardsdatascience.com/understanding-term-based-retrieval-methods-in-information-retrieval-2be5eb3dde9f,This webpage talks about the most common term-based retrieval methods ...,Understanding Term-Based Retrieval Methods in Information Retrieval
pdf1654.pdf,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/02/LearningBM25MSRTechReport.pdf,"A paper about"" A Machine Learning Approach for Improved BM25 Retrieval...","A Machine Learning Approach for Improved BM25
Retrieval"
pdf1655.pdf,https://www.youtube.com/watch?v=TaboD-gmHPo,A video that provides an introduction to the Probabilistic Retrieval ...,Lecture 19-Probabilistic Retrieval Model | UIUC
pdf1656.pdf,https://web.stanford.edu/class/cs276/handouts/lecture11-probir.pdf,Slides from Stanford containing information about the Probability Rank...,No Preview Available
pdf1657.pdf,https://link.springer.com/chapter/10.1007/978-3-540-31871-2_19,A book chapter that introduces estimating query language models with r...,No Preview Available
pdf1658.pdf,https://en.wikipedia.org/wiki/Tf–idf,About TF and IDF in #L3.2,tf–idf
pdf1659.pdf,https://towardsdatascience.com/understanding-term-based-retrieval-methods-in-information-retrieval-2be5eb3dde9f,"An introduction of term-based IR model (BM25, TF-IDF, Query Likelihood...",No Preview Available
pdf1660.pdf,https://findwise.com/blog/how-relevance-models-work/,#L3.2 Working of relevance model/Document Generation,No Preview Available
pdf1661.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/okapi-bm25-a-non-binary-model-1.html,Explanation of Okapi BM25 covered in Lecture #L3.2,Okapi BM25: a non-binary model
pdf1662.pdf,https://medium.com/analytics-vidhya/nlp-lecture-series-from-basic-to-advance-level-additional-content-1c1e51c9f936,#L3.1 A good article of Probabilistic Relevance,No Preview Available
pdf1663.pdf,https://www.researchgate.net/publication/239066003_Probabilistic_IR_models_based_on_document_and_query_generation,Probabilistic IR Model,No Preview Available
pdf1664.pdf,https://medium.com/analytics-vidhya/nlp-lecture-series-from-basic-to-advance-level-additional-content-1c1e51c9f936,A useful explanation of Probability of relevance covered in Lecture #L...,"Probability of relevance:
Probability of relevance of a document ‘D’ given a query ‘Q’ can be expressed as: P(Rᵩ = X|D)"
pdf1665.pdf,https://www.quora.com/How-does-BM25-work,#L3.2 How does BM25 work,No Preview Available
pdf1666.pdf,https://www.cs.cornell.edu/courses/cs6740/2010sp/guides/lec05.pdf,#3.2 Introduction to Robertson/Sparck Jones,No Preview Available
pdf1667.pdf,http://mlwiki.org/index.php/Probabilistic_Retrieval_Model,#3.1 More information about Probabilistic retrival model,No Preview Available
pdf1668.pdf,https://arxiv.org/pdf/2202.05144.pdf,#3.2 A paper introducing a method of data augmentation for information...,"In this work, they harness the fewshot capabilities of large pretrained language models as synthetic data generators for IR tasks."
pdf1669.pdf,https://openreview.net/pdf?id=fSfcEYQP_qc,#3.2 A paper introducing a neural corpus indexer for document retrieva...,"This paper designed a sequence-to-sequence model, named Neural Corpus Indexer (NCI), which generates relevant document identifiers directly for a specific query. In their experiments, the proposed ..."
pdf1670.pdf,https://en.wikipedia.org/wiki/Information_retrieval,Inroducing of Information retrieval concepts #L1.1,Information retrieval
pdf1671.pdf,https://arxiv.org/pdf/0705.1161.pdf,Justify the effectiveness of inverse document frequentcy based a more ...,IDF Revistited: A simple New Derivation within the Robertson-Sparck Jones Probabilistic Model
pdf1672.pdf,http://boston.lti.cs.cmu.edu/callan/Workshops/lmir01/WorkshopProcs/Papers/lafferty.pdf,A description of framework which combined 2 retrivel models:document g...,Probabilistic IR Models Based on Document and Query Generation
pdf1673.pdf,https://www.cs.cornell.edu/courses/cs6740/2010sp/guides/lec05.pdf,A useful description of RSJ model covered in # L3.2,The main goal of probabilistic retrieval is to rank documents by the probability that they are relevant.
pdf1674.pdf,https://aspoerri.comminfo.rutgers.edu/InfoCrystal/Ch_2.html,A useful explanation of probabilistic models covered in # L3.1,"The probabilistic retrieval model is based on the Probability Ranking Principle, which states that an information retrieval system is supposed to rank the documents based on their probability of re..."
pdf1675.pdf,https://doc.dataiku.com/dss/latest/machine-learning/model-document-generator.html,Another good article about LM with document generation shown in Lectur...,You can use the Model Document Generator to create documentation associated with any trained model.
pdf1676.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/language-models-for-information-retrieval-1.html,This book for Stanford gives a good intro to LM show in lecture #3.1,"Language models for information retrieval
A common suggestion to users for coming up with good queries is to think of words that would likely appear in a relevant document, and to use those words ..."
pdf1677.pdf,https://sigir.org/files/museum/pub-21/36.pdf,L3.2: Probabilstic Models of Indexing and searching - Explains the pro...,No Preview Available
pdf1678.pdf,https://towardsdatascience.com/evaluation-of-language-models-through-perplexity-and-shannon-visualization-method-9148fbe10bd0,L3.1 Evaluation Metric of Language Model,No Preview Available
pdf1679.pdf,https://www.emerald.com/insight/content/doi/10.1108/eb026683/full/html,Probabilistic Models of Relevance Information,No Preview Available
pdf1680.pdf,https://www.cs.helsinki.fi/u/bmmalone/probabilistic-models-spring-2014/PoissonMixtureModels.pdf,#L3.2: Poisson Mixture Model,No Preview Available
pdf1681.pdf,https://techcrunch.com/2022/04/28/the-emerging-types-of-language-models-and-why-they-matter/,L3.2: An interesting look at the current state-of-art language models ...,The emerging types of language models and why they matter
pdf1682.pdf,http://ciir.cs.umass.edu/pubfiles/ir-318.pdf,L3.1: This article reviews various language models applied in the fiel...,Statistical Language Models Review
pdf1683.pdf,http://mlwiki.org/index.php/Probabilistic_Retrieval_Model,Some useful information on Probabilistic Retrieval Model#L3.1,No Preview Available
pdf1684.pdf,https://www.researchgate.net/publication/327249698_Robertson-Sparck-Jones_Probabilistic_Model_Tutorial,"#L3.2: A tutorial about the topic ""Robertson-Sparck Jones Model"" cover...",Robertson-Spärck-Jones Probabilistic Model
pdf1685.pdf,https://resources.mpi-inf.mpg.de/departments/d5/teaching/ws13_14/irdm/slides/irdm-3-3.pdf,#L3.1: Probabilistic Retrieval Models with Some Examples,No Preview Available
pdf1686.pdf,https://github.com/nhirakawa/BM25,A Python implementation of the BM25 ranking function #L3.2,No Preview Available
pdf1687.pdf,http://ciir.cs.umass.edu/pubfiles/ir-171.pdf,A introduction of a new statistical language modeling for IR #L3.1,No Preview Available
pdf1688.pdf,http://www.cs.cmu.edu/~lemur/background.html,Related article for #3.2,"A statistical language model, or more simply a language model, is a probabilistic mechanism for generating text. Such a definition is general enough to include an endless variety of schemes. Howeve..."
pdf1689.pdf,https://nlp.stanford.edu/IR-book/html/htmledition/language-models-for-information-retrieval-1.html,Introduction to IR #3.1,Language models for information retrieval
pdf1690.pdf,http://marksanderson.org/publications/my_papers/Challenges-in-IR.pdf,Challenges in Information Retrieval and Language Modeling .,No Preview Available
pdf1691.pdf,https://serpact.com/search-engine-ranking-models-ultimate-guide/,An introduction to search engine ranking models mentioned in Lecture 3...,No Preview Available
pdf1692.pdf,https://www.staff.city.ac.uk/~sbrp622/blockbuster/pmir-pt2-reprint.pdf,A probabilistic Model of Information Retrieval L3.1,No Preview Available
pdf1693.pdf,https://en.wikipedia.org/wiki/Probabilistic_relevance_model,Probabilistic relevance model intro,The probabilistic relevance model[1][2] was devised by Stephen E. Robertson and Karen Spärck Jones as a framework for probabilistic models to come. It is a formalism of information retrieval useful...
pdf1694.pdf,https://www.cs.cornell.edu/courses/cs6740/2010sp/guides/lec05.pdf,#L3.2,No Preview Available
pdf1695.pdf,https://web.stanford.edu/class/cs276/handouts/lecture11-probir.pdf,#L3.1 Stanford lectures on relevance probability,No Preview Available
